host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_location,reviews_per_month,host_tenure_days,host_verifications_count,property_grouped_encoded,bathrooms_count,bathroom_type_encoded,room_type_encoded,wifi,kitchen,hot water,hair dryer,dishes and silverware,essentials,hangers,bed linens,iron,refrigerator,cooking basics,smoke alarm,microwave,shampoo,self check-in,fire extinguisher,tv,dedicated workspace,heating,hot water kettle,city_Albany,city_Amsterdam,city_Asheville,city_Austin,city_Barcelona,city_Bologna,city_Bordeaux,city_Boston,city_Bozeman,city_Brisbane,city_Brussels,city_Chicago,"city_Clark County, NV",city_Dallas,city_Dublin,city_Edinburgh,city_Florence,city_Fort Worth,city_Hawaii,city_Hong Kong,city_Lisbon,city_Los Angeles,city_Lyon,city_Madrid,city_Mallorca,city_Melbourne,city_Mid North Coast,city_Milan,city_Montreal,city_Mornington Peninsula,city_Naples,city_Nashville,city_New Orleans,city_New York City,city_Northern Rivers,city_Ottawa,city_Portland,city_Porto,city_Prague,city_Quebec City,city_Rochester,city_San Francisco,city_Sunshine Coast,city_Sydney,city_Tasmania,city_Toronto,city_Twin Cities MSA,city_Valencia,city_Vancouver,city_Vaud,city_Venice,city_Victoria,city_Vienna,"city_Washington, D.C",city_Winnipeg,days_between_reviews
4.0,100.0,75.0,0.0,1.0,1.0,1.0,52.37811,4.89196,2,1.0,1.0,1.0,239.0,1,5,6,41,3,0,2.0,42.0,4.93,4.98,0.28,4369.0,2,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260
1.0,100.0,100.0,1.0,1.0,1.0,0.0,35.46067,-82.53493,4,1.0,2.0,2.0,84.0,1,0,0,102,19,2,19.0,114.0,4.93,4.7,2.7,1385.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119
1.0,99.0,98.0,0.0,136.0,1.0,1.0,40.847496,14.2621317,5,2.0,2.0,3.0,134.0,1,21,320,1,1,1,0.0,6.0,5.0,5.0,1.0,847.0,2,0.0,2.0,0.0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,100.0,100.0,0.0,130.0,1.0,1.0,41.1531266,-8.6120652,2,1.0,1.0,1.0,53.0,1,20,353,31,31,3,23.0,186.0,4.9,5.0,2.69,3226.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
24.0,100.0,88.0,0.0,5.0,1.0,0.0,33.88739,-118.40635,4,2.0,2.0,2.0,221.0,1,0,186,8,2,1,1.0,120.0,4.88,5.0,0.26,2546.0,2,0.0,2.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897
1.0,100.0,100.0,0.0,8.0,1.0,1.0,43.78558,11.26364,3,1.0,1.0,2.0,60.0,1,11,34,291,59,2,64.0,255.0,4.82,4.58,3.81,2376.0,2,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271
1.0,99.0,99.0,0.0,34.0,1.0,1.0,41.14612,-8.59568,10,2.0,4.0,4.0,136.0,1,9,315,10,10,1,7.0,60.0,4.6,4.8,1.63,1240.0,2,0.0,2.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
24.0,50.0,50.0,0.0,4.0,1.0,1.0,34.0874826,-118.2562482,2,2.0,1.0,1.0,275.0,1,1,275,9,2,0,3.0,120.0,5.0,5.0,0.32,4871.0,3,2.0,2.0,0.0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657
1.0,100.0,99.0,1.0,434.0,1.0,1.0,20.784200235903285,-156.463570013021,6,2.0,2.0,4.0,582.0,1,8,132,1,1,0,1.0,10.0,5.0,5.0,0.13,3296.0,2,0.0,2.0,0.0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,100.0,100.0,1.0,71.0,1.0,1.0,20.699184,-156.441528,4,2.0,1.0,2.0,345.0,1,24,294,7,1,0,1.0,6.0,4.86,5.0,0.18,3319.0,2,0.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028
1.0,100.0,100.0,0.0,1.0,0.0,1.0,-26.67438,153.11295,5,2.0,2.0,3.0,311.0,1,28,349,5,5,2,3.0,30.0,5.0,4.8,1.28,178.0,1,0.0,2.0,0.0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100
1.0,100.0,91.0,1.0,2.0,1.0,1.0,37.79635,-122.41354,3,1.0,1.0,1.0,207.0,1,15,15,150,15,2,12.0,165.0,4.81,4.86,1.37,3354.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3268
1.0,100.0,100.0,1.0,29.0,1.0,1.0,43.7791381,11.2385157,5,1.0,2.0,2.0,74.0,1,12,316,62,30,0,33.0,255.0,4.73,4.39,2.88,459.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571
1.0,91.0,100.0,0.0,256.0,1.0,1.0,-28.27687,153.57596,5,2.0,2.0,3.0,268.0,1,8,333,2,0,0,0.0,0.0,5.0,5.0,0.07,1317.0,2,0.0,2.0,0.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
1.0,100.0,100.0,1.0,2.0,1.0,1.0,30.25836,-97.70168,6,1.0,2.0,4.0,184.0,1,0,0,47,12,0,14.0,72.0,4.94,4.79,1.44,3316.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862
1.0,100.0,100.0,0.0,2.0,1.0,1.0,38.70013,-9.41914,6,1.0,2.0,4.0,131.0,1,6,199,135,22,0,27.0,132.0,4.74,4.98,2.35,1907.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593
1.0,97.0,65.0,1.0,60.0,1.0,1.0,20.9379,-156.68957,4,1.0,0.0,2.0,457.0,1,3,67,4,4,0,4.0,56.0,5.0,5.0,0.37,3557.0,2,0.0,1.0,0.0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
1.0,100.0,100.0,1.0,10.0,1.0,1.0,45.43428357845517,12.332657769003278,10,4.0,5.0,5.0,601.0,1,2,210,3,3,0,2.0,18.0,5.0,5.0,0.27,512.0,2,0.0,4.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,298
1.0,100.0,92.0,1.0,3.0,1.0,1.0,41.24015,-8.66399,3,0.0,1.0,2.0,65.0,1,12,201,445,29,1,36.0,174.0,4.92,4.93,4.8,2796.0,2,2.0,1.0,0.0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771
4.0,100.0,84.0,0.0,5.0,1.0,1.0,40.7306,-73.97972,2,1.0,1.0,1.0,120.0,1,0,318,14,2,0,2.0,120.0,4.43,4.93,0.36,3204.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032
1.0,100.0,100.0,1.0,37.0,1.0,1.0,38.71856,-9.15282,2,1.0,1.0,1.0,115.0,1,12,323,116,39,3,35.0,234.0,4.75,4.88,3.44,3714.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004
1.0,100.0,97.0,0.0,183.0,1.0,1.0,-37.84338,144.97926,3,1.0,1.0,2.0,158.0,1,19,55,27,19,0,25.0,114.0,4.74,4.89,1.92,3577.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
24.0,75.0,100.0,1.0,1.0,1.0,1.0,40.7696,-73.92356,2,1.0,1.0,1.0,153.0,1,14,299,14,2,0,2.0,120.0,4.86,4.79,0.65,3695.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
1.0,100.0,97.0,1.0,16.0,1.0,1.0,38.7105663,-9.135358,8,3.0,3.0,6.0,524.0,1,14,278,4,4,0,3.0,24.0,5.0,5.0,0.9,1191.0,2,0.0,3.0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
1.0,100.0,100.0,1.0,5.0,1.0,1.0,-27.45959,153.04503,2,1.0,1.0,1.0,410.0,1,11,312,70,22,3,22.0,132.0,4.97,4.97,1.95,2049.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063
1.0,99.0,100.0,0.0,91.0,1.0,1.0,45.4486735,9.2037943,2,1.0,1.0,1.0,58.0,1,13,344,50,50,6,37.0,255.0,4.72,4.8,6.0,2489.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
24.0,65.0,55.0,0.0,288.0,1.0,1.0,40.404962418220926,-3.710704406776424,2,1.0,1.0,1.0,74.0,1,1,1,4,0,0,0.0,0.0,5.0,5.0,0.2,643.0,2,0.0,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
4.0,100.0,100.0,1.0,1.0,1.0,1.0,48.42823,-123.42256,7,1.0,4.0,4.0,150.0,1,30,243,6,2,0,2.0,255.0,5.0,4.83,0.19,1003.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,644
24.0,100.0,50.0,0.0,1.0,0.0,1.0,43.6757237,-79.357331,6,3.5,4.0,4.0,321.0,1,9,207,1,1,0,1.0,10.0,5.0,5.0,0.28,182.0,2,2.0,3.5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,100.0,98.0,0.0,204.0,1.0,1.0,38.949726,-9.409578,6,1.0,3.0,3.0,119.0,1,28,350,3,0,0,0.0,0.0,3.0,2.33,0.07,2625.0,2,2.0,1.0,0.0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
24.0,50.0,41.0,0.0,1.0,1.0,0.0,44.8337580891888,-0.5850221138166368,2,1.0,2.0,2.0,61.0,1,0,66,8,4,0,5.0,24.0,4.88,4.88,0.51,2905.0,1,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350
1.0,100.0,99.0,0.0,4.0,1.0,1.0,34.07536,-118.6001,6,2.0,3.0,3.0,371.0,1,16,173,100,99,2,96.0,255.0,4.96,4.84,8.17,999.0,2,2.0,2.0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350
1.0,100.0,100.0,1.0,1.0,1.0,1.0,38.71018,-9.13533,6,1.0,2.0,4.0,158.0,1,14,315,30,15,2,10.0,90.0,4.63,4.8,0.43,2122.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088
1.0,100.0,92.0,0.0,167.0,1.0,1.0,42.34761064732886,-71.07249204039908,4,2.0,1.0,1.0,223.0,1,15,350,3,3,1,2.0,18.0,4.67,5.0,0.61,3617.0,2,0.0,2.0,0.0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
1.0,100.0,95.0,1.0,4.0,1.0,1.0,34.07253,-118.1764,7,2.5,4.0,4.0,179.0,1,22,82,116,29,0,32.0,174.0,4.86,4.59,3.18,3620.0,2,2.0,2.5,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041
1.0,100.0,57.0,1.0,947.0,1.0,1.0,36.12168,-115.18345,4,0.0,0.0,2.0,182.0,1,27,32,5,1,0,2.0,6.0,4.6,4.6,0.27,3626.0,2,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
1.0,100.0,99.0,0.0,138.0,1.0,1.0,21.2743201,-157.8202324,3,1.0,1.0,2.0,188.0,1,2,301,47,45,2,38.0,255.0,5.0,4.96,3.74,1265.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347
1.0,90.0,100.0,0.0,4.0,1.0,1.0,45.52327,-122.51894,1,2.0,1.0,1.0,30.0,1,0,182,4,1,0,0.0,60.0,4.75,4.5,0.18,1251.0,2,2.0,2.0,2.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625
1.0,100.0,92.0,0.0,4.0,1.0,1.0,39.467486486118645,-0.346901860153598,3,1.0,1.0,2.0,114.0,1,13,134,12,12,0,12.0,72.0,4.5,4.17,1.22,386.0,1,0.0,1.0,0.0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189
1.0,100.0,100.0,1.0,1.0,0.0,1.0,44.8428,-0.65368,4,1.0,1.0,2.0,62.0,1,26,77,32,32,4,24.0,192.0,4.78,4.84,3.19,310.0,2,2.0,1.0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
1.0,100.0,99.0,0.0,1.0,1.0,1.0,40.73356,-73.98684,2,1.0,0.0,1.0,470.0,1,30,90,20,0,0,0.0,0.0,4.9,4.95,0.52,1552.0,2,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483
1.0,96.0,99.0,1.0,36.0,1.0,1.0,21.88152,-159.47349,2,1.0,1.0,1.0,310.0,1,6,170,7,7,1,6.0,42.0,4.86,4.86,0.91,3171.0,2,0.0,1.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
1.0,100.0,99.0,0.0,75.0,1.0,1.0,21.27673,-157.82374,2,1.0,1.0,1.0,115.0,1,15,332,25,25,0,21.0,150.0,4.68,4.76,2.72,1150.0,3,0.0,1.0,0.0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
4.0,88.0,65.0,0.0,5.0,1.0,1.0,48.21242,16.30793,2,1.0,1.0,1.0,45.0,1,25,76,53,12,0,13.0,72.0,4.62,4.74,1.63,2892.0,2,0.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,908
1.0,100.0,100.0,0.0,1.0,1.0,1.0,53.31956,-6.25829,6,1.5,5.0,6.0,700.0,1,0,0,13,9,0,9.0,126.0,4.77,5.0,0.7,2333.0,2,2.0,1.5,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
1.0,100.0,100.0,1.0,27.0,1.0,1.0,41.37357,2.16402,2,1.0,1.0,1.0,137.0,1,11,145,300,45,1,50.0,255.0,4.62,4.7,2.6,691.0,2,0.0,1.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441
1.0,98.0,99.0,0.0,123.0,1.0,1.0,-42.12405,148.2939,6,1.0,3.0,4.0,387.0,1,10,279,77,19,2,23.0,114.0,4.55,4.97,1.63,3718.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1397
1.0,100.0,100.0,1.0,1.0,1.0,1.0,33.75962,-118.14068,2,1.0,1.0,1.0,176.0,1,11,308,261,31,1,33.0,186.0,4.97,4.97,3.28,2795.0,3,4.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380
1.0,100.0,100.0,0.0,1.0,1.0,1.0,45.3425282,-75.6248413,7,2.0,3.0,4.0,225.0,1,1,1,15,10,1,8.0,60.0,4.2,4.53,0.86,526.0,2,2.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
1.0,100.0,100.0,0.0,55.0,1.0,1.0,45.50214,9.16646,6,1.5,2.0,1.0,66.0,1,8,226,40,7,0,6.0,42.0,4.55,4.3,1.3,3913.0,2,0.0,1.5,0.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888
